,OBJECTID,STATECODE,COUNTYCODE,GNIS_ID,ST_CNTY_CO,COUNTYNAME,LEGAL_NAME,CLASSCODE,LEGAL_DESC,CLASSCODE_,STATE_POST,GIS_ACRES,STATENAME,Count_,ID,comm_avg,res_avg
1404,73,48,167,01383869,48167,Galveston,Galveston County,H1,County,An active county or equivalent feature,TX,256165.13,Texas,21,165,0.974729,0.974729
1405,73,48,167,01383869,48167,Galveston,Galveston County,H1,County,An active county or equivalent feature,TX,256165.13,Texas,21,165,0.974729,0.974729
1406,73,48,167,01383869,48167,Galveston,Galveston County,H1,County,An active county or equivalent feature,TX,256165.13,Texas,21,165,0.974729,0.974729
1407,73,48,167,01383869,48167,Galveston,Galveston County,H1,County,An active county or equivalent feature,TX,256165.13,Texas,21,165,0.974729,0.974729
1408,73,48,167,01383869,48167,Galveston,Galveston County,H1,County,An active county or equivalent feature,TX,256165.13,Texas,21,165,0.974729,0.974729
1409,73,48,167,01383869,48167,Galveston,Galveston County,H1,County,An active county or equivalent feature,TX,256165.13,Texas,21,165,0.974729,0.974729
1410,73,48,167,01383869,48167,Galveston,Galveston County,H1,County,An active county or equivalent feature,TX,256165.13,Texas,21,165,0.974729,0.974729
1411,73,48,167,01383869,48167,Galveston,Galveston County,H1,County,An active county or equivalent feature,TX,256165.13,Texas,21,165,0.974729,0.974729
1412,73,48,167,01383869,48167,Galveston,Galveston County,H1,County,An active county or equivalent feature,TX,256165.13,Texas,21,165,0.974729,0.974729
1413,73,48,167,01383869,48167,Galveston,Galveston County,H1,County,An active county or equivalent feature,TX,256165.13,Texas,21,165,0.974729,0.974729
1414,73,48,167,01383869,48167,Galveston,Galveston County,H1,County,An active county or equivalent feature,TX,256165.13,Texas,21,165,0.974729,0.974729
1415,73,48,167,01383869,48167,Galveston,Galveston County,H1,County,An active county or equivalent feature,TX,256165.13,Texas,21,165,0.974729,0.974729
1416,73,48,167,01383869,48167,Galveston,Galveston County,H1,County,An active county or equivalent feature,TX,256165.13,Texas,21,165,0.974729,0.974729
1417,73,48,167,01383869,48167,Galveston,Galveston County,H1,County,An active county or equivalent feature,TX,256165.13,Texas,21,165,0.974729,0.974729
1418,73,48,167,01383869,48167,Galveston,Galveston County,H1,County,An active county or equivalent feature,TX,256165.13,Texas,21,165,0.974729,0.974729
1419,73,48,167,01383869,48167,Galveston,Galveston County,H1,County,An active county or equivalent feature,TX,256165.13,Texas,21,165,0.974729,0.974729
1420,73,48,167,01383869,48167,Galveston,Galveston County,H1,County,An active county or equivalent feature,TX,256165.13,Texas,21,165,0.974729,0.974729
1421,73,48,167,01383869,48167,Galveston,Galveston County,H1,County,An active county or equivalent feature,TX,256165.13,Texas,21,165,0.974729,0.974729
1422,73,48,167,01383869,48167,Galveston,Galveston County,H1,County,An active county or equivalent feature,TX,256165.13,Texas,21,165,0.974729,0.974729
1423,73,48,167,01383869,48167,Galveston,Galveston County,H1,County,An active county or equivalent feature,TX,256165.13,Texas,21,165,0.974729,0.974729
1424,73,48,167,01383869,48167,Galveston,Galveston County,H1,County,An active county or equivalent feature,TX,256165.13,Texas,21,165,0.974729,0.974729
1425,73,48,167,01383869,48167,Galveston,Galveston County,H1,County,An active county or equivalent feature,TX,256165.13,Texas,21,165,0.974729,0.974729
1426,73,48,167,01383869,48167,Galveston,Galveston County,H1,County,An active county or equivalent feature,TX,256165.13,Texas,21,165,0.974729,0.974729
1427,73,48,167,01383869,48167,Galveston,Galveston County,H1,County,An active county or equivalent feature,TX,256165.13,Texas,21,165,0.974729,0.974729
1428,73,48,167,01383869,48167,Galveston,Galveston County,H1,County,An active county or equivalent feature,TX,256165.13,Texas,21,165,0.974729,0.974729
1429,73,48,167,01383869,48167,Galveston,Galveston County,H1,County,An active county or equivalent feature,TX,256165.13,Texas,21,165,0.974729,0.974729
1430,73,48,167,01383869,48167,Galveston,Galveston County,H1,County,An active county or equivalent feature,TX,256165.13,Texas,21,165,0.974729,0.974729
1431,73,48,167,01383869,48167,Galveston,Galveston County,H1,County,An active county or equivalent feature,TX,256165.13,Texas,21,165,0.974729,0.974729
1432,73,48,167,01383869,48167,Galveston,Galveston County,H1,County,An active county or equivalent feature,TX,256165.13,Texas,21,165,0.974729,0.974729
1433,73,48,167,01383869,48167,Galveston,Galveston County,H1,County,An active county or equivalent feature,TX,256165.13,Texas,21,165,0.974729,0.974729
1434,73,48,167,01383869,48167,Galveston,Galveston County,H1,County,An active county or equivalent feature,TX,256165.13,Texas,21,165,0.974729,0.974729
1435,73,48,167,01383869,48167,Galveston,Galveston County,H1,County,An active county or equivalent feature,TX,256165.13,Texas,21,165,0.974729,0.974729
1436,73,48,167,01383869,48167,Galveston,Galveston County,H1,County,An active county or equivalent feature,TX,256165.13,Texas,21,165,0.974729,0.974729
1437,73,48,167,01383869,48167,Galveston,Galveston County,H1,County,An active county or equivalent feature,TX,256165.13,Texas,21,165,0.974729,0.974729
1438,73,48,167,01383869,48167,Galveston,Galveston County,H1,County,An active county or equivalent feature,TX,256165.13,Texas,21,165,0.974729,0.974729
1439,73,48,167,01383869,48167,Galveston,Galveston County,H1,County,An active county or equivalent feature,TX,256165.13,Texas,21,165,0.974729,0.974729
1440,73,48,167,01383869,48167,Galveston,Galveston County,H1,County,An active county or equivalent feature,TX,256165.13,Texas,21,165,0.974729,0.974729
1441,73,48,167,01383869,48167,Galveston,Galveston County,H1,County,An active county or equivalent feature,TX,256165.13,Texas,21,165,0.974729,0.974729
1442,73,48,167,01383869,48167,Galveston,Galveston County,H1,County,An active county or equivalent feature,TX,256165.13,Texas,21,165,0.974729,0.974729
1443,73,48,167,01383869,48167,Galveston,Galveston County,H1,County,An active county or equivalent feature,TX,256165.13,Texas,21,165,0.974729,0.974729
1444,73,48,167,01383869,48167,Galveston,Galveston County,H1,County,An active county or equivalent feature,TX,256165.13,Texas,21,165,0.974729,0.974729
1445,73,48,167,01383869,48167,Galveston,Galveston County,H1,County,An active county or equivalent feature,TX,256165.13,Texas,21,165,0.974729,0.974729
1446,73,48,167,01383869,48167,Galveston,Galveston County,H1,County,An active county or equivalent feature,TX,256165.13,Texas,21,165,0.974729,0.974729
1447,73,48,167,01383869,48167,Galveston,Galveston County,H1,County,An active county or equivalent feature,TX,256165.13,Texas,21,165,0.974729,0.974729
1448,73,48,167,01383869,48167,Galveston,Galveston County,H1,County,An active county or equivalent feature,TX,256165.13,Texas,21,165,0.974729,0.974729
1449,73,48,167,01383869,48167,Galveston,Galveston County,H1,County,An active county or equivalent feature,TX,256165.13,Texas,21,165,0.974729,0.974729
1450,73,48,167,01383869,48167,Galveston,Galveston County,H1,County,An active county or equivalent feature,TX,256165.13,Texas,21,165,0.974729,0.974729
1451,73,48,167,01383869,48167,Galveston,Galveston County,H1,County,An active county or equivalent feature,TX,256165.13,Texas,21,165,0.974729,0.974729
1452,73,48,167,01383869,48167,Galveston,Galveston County,H1,County,An active county or equivalent feature,TX,256165.13,Texas,21,165,0.974729,0.974729
1453,73,48,167,01383869,48167,Galveston,Galveston County,H1,County,An active county or equivalent feature,TX,256165.13,Texas,21,165,0.974729,0.974729
1454,73,48,167,01383869,48167,Galveston,Galveston County,H1,County,An active county or equivalent feature,TX,256165.13,Texas,21,165,0.974729,0.974729
1455,73,48,167,01383869,48167,Galveston,Galveston County,H1,County,An active county or equivalent feature,TX,256165.13,Texas,21,165,0.974729,0.974729
1456,73,48,167,01383869,48167,Galveston,Galveston County,H1,County,An active county or equivalent feature,TX,256165.13,Texas,21,165,0.974729,0.974729
1457,134,48,201,01383886,48201,Harris,Harris County,H1,County,An active county or equivalent feature,TX,1124176.08,Texas,59,169,1.16445,1.16445
1458,134,48,201,01383886,48201,Harris,Harris County,H1,County,An active county or equivalent feature,TX,1124176.08,Texas,59,169,1.16445,1.16445
1459,134,48,201,01383886,48201,Harris,Harris County,H1,County,An active county or equivalent feature,TX,1124176.08,Texas,59,169,1.16445,1.16445
1460,134,48,201,01383886,48201,Harris,Harris County,H1,County,An active county or equivalent feature,TX,1124176.08,Texas,59,169,1.16445,1.16445
1461,134,48,201,01383886,48201,Harris,Harris County,H1,County,An active county or equivalent feature,TX,1124176.08,Texas,59,169,1.16445,1.16445
1462,134,48,201,01383886,48201,Harris,Harris County,H1,County,An active county or equivalent feature,TX,1124176.08,Texas,59,169,1.16445,1.16445
1463,134,48,201,01383886,48201,Harris,Harris County,H1,County,An active county or equivalent feature,TX,1124176.08,Texas,59,169,1.16445,1.16445
1464,140,48,239,01383905,48239,Jackson,Jackson County,H1,County,An active county or equivalent feature,TX,544238.342,Texas,13,170,0.761344,0.761344
1465,140,48,239,01383905,48239,Jackson,Jackson County,H1,County,An active county or equivalent feature,TX,544238.342,Texas,13,170,0.761344,0.761344
1466,186,48,071,01383821,48071,Chambers,Chambers County,H1,County,An active county or equivalent feature,TX,402897.64,Texas,16,176,3.5082,3.5082
1467,186,48,071,01383821,48071,Chambers,Chambers County,H1,County,An active county or equivalent feature,TX,402897.64,Texas,16,176,3.5082,3.5082
1468,186,48,071,01383821,48071,Chambers,Chambers County,H1,County,An active county or equivalent feature,TX,402897.64,Texas,16,176,3.5082,3.5082
1469,186,48,071,01383821,48071,Chambers,Chambers County,H1,County,An active county or equivalent feature,TX,402897.64,Texas,16,176,3.5082,3.5082
1470,186,48,071,01383821,48071,Chambers,Chambers County,H1,County,An active county or equivalent feature,TX,402897.64,Texas,16,176,3.5082,3.5082
1471,186,48,071,01383821,48071,Chambers,Chambers County,H1,County,An active county or equivalent feature,TX,402897.64,Texas,16,176,3.5082,3.5082
1472,186,48,071,01383821,48071,Chambers,Chambers County,H1,County,An active county or equivalent feature,TX,402897.64,Texas,16,176,3.5082,3.5082
1473,186,48,071,01383821,48071,Chambers,Chambers County,H1,County,An active county or equivalent feature,TX,402897.64,Texas,16,176,3.5082,3.5082
1474,206,48,039,01383805,48039,Brazoria,Brazoria County,H1,County,An active county or equivalent feature,TX,922311.112,Texas,34,181,1.206,1.206
1475,206,48,039,01383805,48039,Brazoria,Brazoria County,H1,County,An active county or equivalent feature,TX,922311.112,Texas,34,181,1.206,1.206
1476,206,48,039,01383805,48039,Brazoria,Brazoria County,H1,County,An active county or equivalent feature,TX,922311.112,Texas,34,181,1.206,1.206
1477,206,48,039,01383805,48039,Brazoria,Brazoria County,H1,County,An active county or equivalent feature,TX,922311.112,Texas,34,181,1.206,1.206
1478,206,48,039,01383805,48039,Brazoria,Brazoria County,H1,County,An active county or equivalent feature,TX,922311.112,Texas,34,181,1.206,1.206
1479,206,48,039,01383805,48039,Brazoria,Brazoria County,H1,County,An active county or equivalent feature,TX,922311.112,Texas,34,181,1.206,1.206
1480,206,48,039,01383805,48039,Brazoria,Brazoria County,H1,County,An active county or equivalent feature,TX,922311.112,Texas,34,181,1.206,1.206
1481,206,48,039,01383805,48039,Brazoria,Brazoria County,H1,County,An active county or equivalent feature,TX,922311.112,Texas,34,181,1.206,1.206
1482,206,48,039,01383805,48039,Brazoria,Brazoria County,H1,County,An active county or equivalent feature,TX,922311.112,Texas,34,181,1.206,1.206
1483,206,48,039,01383805,48039,Brazoria,Brazoria County,H1,County,An active county or equivalent feature,TX,922311.112,Texas,34,181,1.206,1.206
1484,206,48,039,01383805,48039,Brazoria,Brazoria County,H1,County,An active county or equivalent feature,TX,922311.112,Texas,34,181,1.206,1.206
1485,206,48,039,01383805,48039,Brazoria,Brazoria County,H1,County,An active county or equivalent feature,TX,922311.112,Texas,34,181,1.206,1.206
1486,206,48,039,01383805,48039,Brazoria,Brazoria County,H1,County,An active county or equivalent feature,TX,922311.112,Texas,34,181,1.206,1.206
1487,206,48,039,01383805,48039,Brazoria,Brazoria County,H1,County,An active county or equivalent feature,TX,922311.112,Texas,34,181,1.206,1.206
1488,206,48,039,01383805,48039,Brazoria,Brazoria County,H1,County,An active county or equivalent feature,TX,922311.112,Texas,34,181,1.206,1.206
1489,206,48,039,01383805,48039,Brazoria,Brazoria County,H1,County,An active county or equivalent feature,TX,922311.112,Texas,34,181,1.206,1.206
1490,206,48,039,01383805,48039,Brazoria,Brazoria County,H1,County,An active county or equivalent feature,TX,922311.112,Texas,34,181,1.206,1.206
1491,206,48,039,01383805,48039,Brazoria,Brazoria County,H1,County,An active county or equivalent feature,TX,922311.112,Texas,34,181,1.206,1.206
1492,206,48,039,01383805,48039,Brazoria,Brazoria County,H1,County,An active county or equivalent feature,TX,922311.112,Texas,34,181,1.206,1.206
1493,206,48,039,01383805,48039,Brazoria,Brazoria County,H1,County,An active county or equivalent feature,TX,922311.112,Texas,34,181,1.206,1.206
1494,206,48,039,01383805,48039,Brazoria,Brazoria County,H1,County,An active county or equivalent feature,TX,922311.112,Texas,34,181,1.206,1.206
1495,206,48,039,01383805,48039,Brazoria,Brazoria County,H1,County,An active county or equivalent feature,TX,922311.112,Texas,34,181,1.206,1.206
1496,206,48,039,01383805,48039,Brazoria,Brazoria County,H1,County,An active county or equivalent feature,TX,922311.112,Texas,34,181,1.206,1.206
1497,206,48,039,01383805,48039,Brazoria,Brazoria County,H1,County,An active county or equivalent feature,TX,922311.112,Texas,34,181,1.206,1.206
1498,206,48,039,01383805,48039,Brazoria,Brazoria County,H1,County,An active county or equivalent feature,TX,922311.112,Texas,34,181,1.206,1.206
1499,206,48,039,01383805,48039,Brazoria,Brazoria County,H1,County,An active county or equivalent feature,TX,922311.112,Texas,34,181,1.206,1.206
1500,206,48,039,01383805,48039,Brazoria,Brazoria County,H1,County,An active county or equivalent feature,TX,922311.112,Texas,34,181,1.206,1.206
1501,206,48,039,01383805,48039,Brazoria,Brazoria County,H1,County,An active county or equivalent feature,TX,922311.112,Texas,34,181,1.206,1.206
1502,206,48,039,01383805,48039,Brazoria,Brazoria County,H1,County,An active county or equivalent feature,TX,922311.112,Texas,34,181,1.206,1.206
1503,206,48,039,01383805,48039,Brazoria,Brazoria County,H1,County,An active county or equivalent feature,TX,922311.112,Texas,34,181,1.206,1.206
1504,206,48,039,01383805,48039,Brazoria,Brazoria County,H1,County,An active county or equivalent feature,TX,922311.112,Texas,34,181,1.206,1.206
1505,206,48,039,01383805,48039,Brazoria,Brazoria County,H1,County,An active county or equivalent feature,TX,922311.112,Texas,34,181,1.206,1.206
1506,206,48,039,01383805,48039,Brazoria,Brazoria County,H1,County,An active county or equivalent feature,TX,922311.112,Texas,34,181,1.206,1.206
1507,206,48,039,01383805,48039,Brazoria,Brazoria County,H1,County,An active county or equivalent feature,TX,922311.112,Texas,34,181,1.206,1.206
1508,206,48,039,01383805,48039,Brazoria,Brazoria County,H1,County,An active county or equivalent feature,TX,922311.112,Texas,34,181,1.206,1.206
1509,206,48,039,01383805,48039,Brazoria,Brazoria County,H1,County,An active county or equivalent feature,TX,922311.112,Texas,34,181,1.206,1.206
1510,206,48,039,01383805,48039,Brazoria,Brazoria County,H1,County,An active county or equivalent feature,TX,922311.112,Texas,34,181,1.206,1.206
1511,206,48,039,01383805,48039,Brazoria,Brazoria County,H1,County,An active county or equivalent feature,TX,922311.112,Texas,34,181,1.206,1.206
1512,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1513,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1514,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1515,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1516,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1517,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1518,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1519,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1520,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1521,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1522,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1523,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1524,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1525,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1526,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1527,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1528,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1529,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1530,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1531,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1532,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1533,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1534,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1535,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1536,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1537,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1538,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1539,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1540,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1541,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1542,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1543,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1544,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1545,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1546,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1547,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1548,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1549,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1550,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1551,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1552,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1553,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1554,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1555,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1556,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1557,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1558,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1559,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1560,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1561,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1562,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1563,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1564,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1565,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1566,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1567,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1568,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1569,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1570,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1571,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1572,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1573,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1574,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1575,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1576,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1577,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1578,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1579,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1580,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1581,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1582,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1583,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1584,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1585,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1586,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1587,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1588,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1589,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1590,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1591,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1592,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1593,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1594,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1595,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1596,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1597,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1598,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1599,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1600,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
1601,266,48,057,01383814,48057,Calhoun,Calhoun County,H1,County,An active county or equivalent feature,TX,347500.413,Texas,13,188,1.72674,1.72674
